colID,logFC,fracExprIN,fracExprOUT,rank.sum,p.value,cluster,gene
217,360,0.86162499350217,0.571428571428571,0.646766169154229,63479.5,0.341478640713927,1,Map3k2
1428,2459,0.952041934658152,0.567765567765568,0.661691542288557,63484,0.343587885956881,1,Klhdc1
1949,3276,2.72522119264823,0.124542124542125,0.104477611940299,65614,0.34374402046739,1,Tnfsf4
1246,2155,0.693891790524921,0.417582417582418,0.507462686567164,63559.5,0.343904298415547,1,Zc4h2
1389,2387,5.90879405417116,0.131868131868132,0.109452736318408,65631.5,0.344209302249394,1,Rasgrp4
1658,2821,2.66462481902089,0.131868131868132,0.109452736318408,65630.5,0.344817709998002,1,Brdt
7,13,1.72293870458836,0.201465201465201,0.18407960199005,65799,0.344891962185086,1,Zfp947
1470,2532,1.72433780212799,0.424908424908425,0.427860696517413,66085.5,0.347266652942623,1,Zfp629
2548,4357,0.934379559130306,0.897435897435897,0.91044776119403,66219,0.348517700117106,1,Oxr1
545,926,0.226802622881278,0.282051282051282,0.333333333333333,63715,0.349638304090846,1,Wdpcp
864,1464,0.754324757285993,0.282051282051282,0.318407960199005,63723,0.349685310463292,1,Snx32
2198,3724,1.16284282763439,0.278388278388278,0.323383084577114,63726,0.350984507236612,1,Lgalsl
824,1403,1.16052618141276,0.322344322344322,0.388059701492537,63669.5,0.352397022656012,1,Zfp935
912,1543,2.43886367542757,0.347985347985348,0.353233830845771,66004,0.353016014263792,1,P2ry2
2579,4410,0.519048936649922,0.307692307692308,0.348258706467662,63711.5,0.358710926980243,1,Tcaim
1040,1805,0.792407454494466,0.992673992673993,1,63485,0.358952509753125,1,Ip6k1
238,405,2.71576231332991,0.21978021978022,0.17910447761194,65781.5,0.36181778595147,1,Slc38a6
562,957,1.64552249010083,0.175824175824176,0.218905472636816,63909.5,0.361970261444747,1,Zfp72
1458,2510,5.10091325214784,0.0915750915750916,0.124378109452736,64121,0.362174056350525,1,Mark1
263,443,6.89253413174386,0.146520146520147,0.124378109452736,65639,0.363394177245616,1,Gpr68
26,45,0.754489658124086,0.827838827838828,0.900497512437811,63500,0.363630757894225,1,Paip2b
456,761,4.73731769399956,0.263736263736264,0.248756218905473,65860.5,0.366588705757993,1,Gm37176
2415,4089,1.45514511266726,0.113553113553114,0.0895522388059701,65538,0.368689677026999,1,Tas1r3
625,1058,5.04836873734517,0.135531135531136,0.119402985074627,65601,0.373570771162661,1,D130040H23Rik
1319,2277,0.592376682092684,0.366300366300366,0.437810945273632,63682.5,0.375195371596457,1,Zfp3
621,1044,1.88824936918953,0.424908424908425,0.417910447761194,66008.5,0.376597996139454,1,Hdac6
2386,4033,2.38696039505377,0.201465201465201,0.18407960199005,65735,0.377971788617815,1,Gfpt2
886,1504,1.07259740474987,0.21978021978022,0.278606965174129,63858.5,0.378832805840968,1,Slc22a21
890,1510,0.640731424395348,0.89010989010989,0.890547263681592,63542,0.379256254027707,1,Lrrcc1
1647,2801,0.759104425215757,0.996336996336996,0.995024875621891,66132.5,0.379754986436033,1,Prkd3
58,97,0.554021106311702,0.80952380952381,0.870646766169154,63547,0.380350400255749,1,Ptprs
2598,4440,5.33697220980113,0.117216117216117,0.0995024875621891,65536.5,0.382334825999688,1,Ildr1
1622,2765,0.625833357021754,0.571428571428571,0.651741293532338,63592,0.383233115808632,1,Zfp760
2375,4019,0.754152096869058,0.912087912087912,0.935323383084577,66116,0.385745708627638,1,Arf3
1331,2296,2.96456950063328,0.168498168498169,0.149253731343284,65652.5,0.386925829477807,1,Farp1
1710,2896,3.99653692251552,0.454212454212454,0.567164179104478,63651.5,0.390255663711068,1,Anxa3
96,160,1.77718971387981,0.395604395604396,0.417910447761194,65962.5,0.390476276650365,1,Prickle3
2009,3376,1.5344269783578,0.26007326007326,0.238805970149254,65800,0.391356922947447,1,Klf8
1820,3080,1.53494269338505,0.593406593406593,0.582089552238806,66053,0.392719644085119,1,Phc1
74,123,3.18364886051702,0.153846153846154,0.134328358208955,65609,0.393716901080655,1,Zscan18
2346,3970,0.374106646593439,0.908424908424908,0.90547263681592,66091.5,0.394842372281706,1,Zhx3
2120,3562,2.18126549090277,0.505494505494505,0.522388059701492,66014,0.396126197700631,1,Cacna1a
1851,3135,3.60123076929549,0.0915750915750916,0.119402985074627,64177,0.396681359770389,1,Bco2
2404,4065,1.45930720798189,0.47985347985348,0.512437810945274,66003,0.396778983712075,1,Arrdc4
1460,2514,3.92167451807403,0.47985347985348,0.641791044776119,63647,0.396787791333074,1,Trim6
1424,2454,1.45675335720514,0.534798534798535,0.54228855721393,66010,0.402252327776911,1,Kcnk5
1274,2199,6.11258996996554,0.157509157509158,0.139303482587065,65603,0.403097228673704,1,Rundc3b
1276,2202,0.670948065040345,0.945054945054945,0.975124378109453,63606.5,0.403743818336602,1,Tmem135
318,537,4.0930172154234,0.227106227106227,0.208955223880597,65720.5,0.408286059962258,1,Gpr183
409,681,0.741005025343939,0.893772893772894,0.91044776119403,63619,0.408325617550191,1,Hmg20a
185,303,0.534880990715882,0.212454212454212,0.248756218905473,63945.5,0.410251603763784,1,Pdgfd
2280,3863,2.49381217845325,0.52014652014652,0.631840796019901,63694,0.41853715930103,1,Emid1
1343,2316,0.922918777110053,0.19047619047619,0.223880597014925,64003,0.422084295942194,1,Fkbp14
2539,4339,0.653142034941207,0.794871794871795,0.825870646766169,63664,0.424442398607313,1,Ankrd46
568,964,5.87545362469114,0.142857142857143,0.18407960199005,64091,0.428103330408711,1,Gpx3
1467,2529,0.507795106004168,0.0952380952380952,0.124378109452736,64210,0.428964815833906,1,A630023P12Rik
2231,3768,5.82130085853401,0.146520146520147,0.129353233830846,65539.5,0.429043403427788,1,Spp1
1482,2549,5.82780575867586,0.205128205128205,0.199004975124378,65650.5,0.432281598485441,1,Icos
1036,1799,1.97641157407617,0.179487179487179,0.223880597014925,64033,0.433311477864467,1,Ltb4r1
2487,4237,1.09935793612484,0.743589743589744,0.776119402985075,65983,0.433911451950729,1,Slc39a11
696,1181,2.12861367252339,0.311355311355311,0.303482587064677,65778,0.435393354209969,1,Exoc3l
944,1613,0.41449245803795,0.340659340659341,0.407960199004975,63844,0.436258983049805,1,Tmem65
262,441,0.49911574341233,0.663003663003663,0.691542288557214,63713,0.437699969098358,1,Tceanc
494,828,1.33408257104548,0.765567765567766,0.786069651741294,65975,0.437774989115534,1,Ccdc166
1542,2649,2.34336375144406,0.333333333333333,0.348258706467662,65801,0.438730337825958,1,Rsl1
961,1640,1.71116802544436,0.282051282051282,0.278606965174129,65740,0.439811691958772,1,Morn4
468,780,4.31488694977024,0.230769230769231,0.223880597014925,65674,0.440003495682551,1,Peg3
657,1108,0.904793692694746,0.963369963369963,0.985074626865672,65974,0.440819653382639,1,Hbp1
2264,3828,1.55257817811684,0.212454212454212,0.263681592039801,63995,0.441440890071806,1,Amz1
1768,2988,0.605074911439138,0.578754578754579,0.611940298507463,63748,0.444158951867415,1,Cd2ap
1661,2824,0.750139005643877,0.681318681318681,0.686567164179104,65943.5,0.445891373504373,1,Lrig2
195,319,1.46635973126671,0.241758241758242,0.238805970149254,65674.5,0.448941084555269,1,Nucb2
2497,4258,3.79361273690087,0.252747252747253,0.243781094527363,65685,0.44903821826589,1,Stard9
1251,2161,2.50862892536758,0.227106227106227,0.213930348258706,65646,0.450642234069328,1,Abca4
190,310,2.72374342299675,0.307692307692308,0.303482587064677,65739,0.453652568849664,1,Snx29
1757,2969,1.09083603986158,0.362637362637363,0.338308457711443,65776,0.455801216684056,1,Paqr8
1631,2775,0.653712036191581,0.457875457875458,0.442786069651741,65840,0.45684998614951,1,Hook1
1375,2363,1.72671387461773,0.117216117216117,0.149253731343284,64194.5,0.45685862575753,1,Gm128
1925,3241,3.95094987004654,0.19047619047619,0.17910447761194,65581.5,0.45696720000274,1,Gm37736
2544,4348,1.21334097241483,0.443223443223443,0.447761194029851,65834,0.457989639820495,1,Naprt
1995,3358,2.84363005759897,0.212454212454212,0.199004975124378,65604.5,0.462407929527121,1,I830077J02Rik
1966,3309,1.3615412075946,0.238095238095238,0.223880597014925,65637,0.463599998146301,1,Nap1l3
644,1088,1.08959086593653,0.575091575091575,0.651741293532338,63794,0.465329117955789,1,Zfp715
81,139,1.91893802531265,0.282051282051282,0.258706467661692,65678,0.467145385380429,1,Elmo3
1586,2717,1.20455200682871,0.816849816849817,0.890547263681592,65904,0.46871221254426,1,Repin1
1390,2388,0.362041792828444,0.776556776556777,0.776119402985075,63775.5,0.468873442343914,1,Ctbs
708,1196,0.509642481219798,0.351648351648352,0.368159203980099,65752.5,0.469563856797372,1,Bcl11b
1923,3238,1.50167590660484,0.318681318681319,0.378109452736318,63937,0.470964648828254,1,Ift122
1609,2750,2.72604861648452,0.238095238095238,0.218905472636816,65619,0.472212878674604,1,Mturn
784,1330,2.34705862339061,0.135531135531136,0.119402985074627,65453,0.47324562102014,1,Lpxn
1437,2480,0.871978771487645,0.952380952380952,0.970149253731343,65892,0.474494098548882,1,Irf9
900,1523,0.728662442619106,0.26007326007326,0.303482587064677,64005,0.474959848848964,1,Zfp712
1678,2845,0.208039956757017,0.102564102564103,0.129353233830846,64256.5,0.475220642577466,1,Rnase12
1671,2836,6.87845210519035,0.139194139194139,0.124378109452736,65456,0.477246958035343,1,Cxcl10
2218,3749,1.23594099972641,0.695970695970696,0.716417910447761,65864.5,0.480403605779587,1,Anks3
172,279,0.967288856718226,0.157509157509158,0.144278606965174,65486,0.481388031135133,1,Cxcl12
1471,2533,1.45169569724204,0.278388278388278,0.27363184079602,65654,0.482333187053215,1,Nlrx1
1630,2774,1.01760747691144,0.871794871794872,0.90547263681592,65871.5,0.482821252247683,1,Insig1
1264,2182,0.725485318224935,0.761904761904762,0.776119402985075,65862.5,0.484219972434164,1,Smurf2
2580,4411,1.08656260530207,0.864468864468865,0.875621890547264,65860.5,0.487326688609159,1,Ifnar1
454,758,1.00210792458983,0.882783882783883,0.90547263681592,65860,0.487755929590347,1,Gtpbp2
1991,3351,1.12742046608796,0.897435897435897,0.935323383084577,65860,0.487886235900974,1,Ampd2
450,752,0.492831345474662,0.923076923076923,0.980099502487562,63818,0.489273109580087,1,Gbp7
2600,4443,0.872183635966754,0.47985347985348,0.54726368159204,63881,0.489564524990271,1,Foxj2
120,199,0.574665790599397,0.285714285714286,0.288557213930348,65648.5,0.49093499417447,1,Clec5a
1513,2595,4.86170559428041,0.10989010989011,0.0945273631840796,65372,0.492867265262016,1,Nxph1
1777,3006,0.61536024437306,0.875457875457875,0.945273631840796,63827,0.492964560890728,1,Akap8l
1205,2083,0.968117721874648,0.952380952380952,0.970149253731343,65847,0.493563845250333,1,Sat1
1988,3344,1.28978906778773,0.761904761904762,0.830845771144279,65842,0.493746989037397,1,Tor4a
1790,3027,1.17309990760486,0.787545787545788,0.865671641791045,65841,0.494904558800994,1,Tnfrsf21
641,1085,1.52693481432903,0.318681318681319,0.313432835820896,65661,0.49848413228977,1,Zfp677
906,1534,6.46697776939659,0.21978021978022,0.218905472636816,65559.5,0.499006019168018,1,Pyhin1
2223,3760,2.47132612418232,0.131868131868132,0.119402985074627,65413.5,0.499059830705669,1,Col23a1
999,1712,4.08379373290647,0.102564102564103,0.0895522388059701,65348.5,0.500051813134866,1,Tert
1219,2108,0.706283654229328,0.952380952380952,0.985074626865672,65831.5,0.50023162611852,1,Rftn1
355,603,1.54865878067089,0.446886446886447,0.472636815920398,65742,0.503486267677481,1,Vmac
626,1060,1.24039989331047,0.347985347985348,0.328358208955224,65668,0.504519860859653,1,Gm12258
1918,3233,0.761713926282868,0.684981684981685,0.776119402985075,63867,0.505906260541369,1,Zfp120
338,576,0.944981698046039,0.142857142857143,0.124378109452736,65418,0.507629775478207,1,Tspan12
2724,4678,2.30268498399571,0.223443223443223,0.213930348258706,65545,0.507671428376361,1,Zfp28
2252,3806,1.42316204024925,0.527472527472527,0.522388059701492,65760,0.507970232203482,1,Pdp1
1794,3036,3.71109569401176,0.633699633699634,0.676616915422886,65783,0.512358076582799,1,Nlrc3
2624,4490,0.510452039233789,0.26007326007326,0.283582089552239,64089,0.516162275810222,1,Eogt
2568,4391,1.13612582608931,0.289377289377289,0.333333333333333,64056,0.516945930251192,1,Acy3
134,221,1.46458173155406,0.582417582417582,0.621890547263682,65760,0.517779423669388,1,Fam189b
152,253,1.729761374038,0.0952380952380952,0.114427860696517,64337,0.520812658148559,1,BC022960
1032,1791,1.62612344037166,0.663003663003663,0.746268656716418,65771,0.520914756108029,1,Dhx58
2345,3969,0.71717715079734,0.904761904761905,0.90547263681592,65777,0.523860703776936,1,Atp2b4
2082,3500,0.419414818773424,0.989010989010989,0.985074626865672,63900.5,0.525143274516457,1,Cbfa2t2
312,526,0.610263615927109,0.205128205128205,0.199004975124378,65494.5,0.525743462602793,1,Pla2g2c
705,1191,6.20581931321448,0.197802197802198,0.199004975124378,65486.5,0.527390015211927,1,Lrch2
2689,4606,4.22527189681225,0.241758241758242,0.238805970149254,65535.5,0.527803982609466,1,Cd3g
663,1115,1.52581281082678,0.26007326007326,0.248756218905473,65547,0.530055853071602,1,Zxdb
1839,3116,1.57645977511847,0.179487179487179,0.164179104477612,65447,0.530680342345262,1,Gm37499
2263,3825,0.406199936863893,0.454212454212454,0.54726368159204,63976.5,0.531378433976879,1,C030039L03Rik
1433,2474,0.948711899651952,0.490842490842491,0.537313432835821,63976.5,0.534312105179688,1,Zxdc
2135,3600,2.18525130458252,0.406593406593407,0.447761194029851,65652,0.539159369313591,1,Synj2
2620,4484,1.01504637508957,0.714285714285714,0.721393034825871,65732,0.539499558402396,1,Art4
978,1665,1.64628443812431,0.311355311355311,0.293532338308458,65574,0.539529731989655,1,Gm26637
1786,3022,0.461230657088707,0.941391941391941,0.935323383084577,65737,0.541820868252808,1,Sugp2
2661,4552,0.380344598682463,0.996336996336996,1,65735,0.542766413048916,1,Eng
1566,2691,0.705055277517364,0.985347985347985,1,65729,0.54546872374972,1,Elf1
1726,2921,1.13945533762878,0.384615384615385,0.482587064676617,64036,0.54617766577137,1,St8sia6
2739,4700,0.723347217697315,0.252747252747253,0.288557213930348,64151,0.550433569246167,1,Zfp438
1290,2228,1.06764928317618,0.58974358974359,0.592039800995025,65686,0.551050312101267,1,Ttc39b
617,1039,1.62152209328547,0.586080586080586,0.621890547263682,65687,0.551681856153403,1,Pag1
889,1509,4.55270785154313,0.179487179487179,0.208955223880597,64235,0.552333966326061,1,Papss2
2476,4219,1.93313796018641,0.0989010989010989,0.119402985074627,64367,0.55324281787134,1,Mamdc4
828,1412,1.93995737387737,0.395604395604396,0.407960199004975,65608.5,0.555122643624241,1,Tdrd7
514,865,1.29352012467621,0.468864468864469,0.462686567164179,65638,0.555536213834002,1,Acox3
2069,3477,0.1698651433775,1,1,65700,0.558623914785475,1,Rsrp1
1483,2551,3.49945867898165,0.153846153846154,0.144278606965174,65373,0.558732443253555,1,Dnah1
2743,4705,0.740215207299478,0.868131868131868,0.915422885572139,65696,0.560176207996019,1,Impact
2083,3502,1.87870396087824,0.36996336996337,0.368159203980099,65573,0.564445966864667,1,Gm4790
1994,3357,1.90730844915806,0.249084249084249,0.238805970149254,65478.5,0.56457695711488,1,Eif5a2
45,76,6.17534867904408,0.164835164835165,0.154228855721393,65380,0.564789833182417,1,Cd28
2589,4427,2.89486628363469,0.465201465201465,0.512437810945274,65623,0.566533600082644,1,Prss57
2186,3700,1.68027559639205,0.373626373626374,0.393034825870647,65576,0.566667892333437,1,Prmt2
2013,3382,3.24661809510651,0.120879120879121,0.144278606965174,64343,0.567279191574023,1,Shroom1
2320,3932,0.764077278678372,0.56043956043956,0.567164179104478,65645,0.567389026715737,1,AW146154
2633,4502,1.35696704318062,0.505494505494505,0.572139303482587,64039,0.567877900592133,1,Pygb
2203,3730,1.53129427524585,0.120879120879121,0.139303482587065,64348,0.568495935678047,1,Gm17354
2350,3978,1.02996798758999,0.637362637362637,0.676616915422886,65659.5,0.56913827523265,1,Capn5
916,1549,2.40975699771606,0.124542124542125,0.114427860696517,65310,0.570759838256806,1,4930563E22Rik
2282,3865,1.40646386213692,0.695970695970696,0.746268656716418,65662.5,0.571481678910644,1,Arrdc3
1153,2000,1.90004108736048,0.358974358974359,0.378109452736318,65554.5,0.573641857742572,1,Slc9a9
1478,2542,0.889689079787064,0.945054945054945,0.950248756218905,64014,0.576526764624164,1,Dennd5a
77,130,5.57090714464422,0.10989010989011,0.0995024875621891,65276.5,0.576800061617048,1,Ccl6
1539,2641,0.939536878945128,0.652014652014652,0.671641791044776,64031,0.576892125190796,1,Tnik
2344,3968,0.538602590116207,0.941391941391941,0.975124378109453,64016,0.577464974053519,1,Dock10
1217,2106,0.303070258725471,1,1,65659,0.577481485910734,1,Xist
339,580,2.06816224253355,0.186813186813187,0.218905472636816,64263,0.577483012870853,1,Sh3pxd2b
2191,3715,0.71760380914049,0.659340659340659,0.691542288557214,64034,0.579143125176305,1,Acbd5
1996,3359,2.08858410767707,0.106227106227106,0.124378109452736,64387,0.579923430713506,1,A730011C13Rik
1265,2183,3.97729211886357,0.172161172161172,0.164179104477612,65370,0.580081534152039,1,Aass
1581,2710,0.611313374655187,0.728937728937729,0.701492537313433,65643,0.580614419548844,1,Ptpn4
1753,2964,1.19983044596069,0.373626373626374,0.427860696517413,64123.5,0.583659690781532,1,Ttc38
2109,3544,1.12622842856773,0.842490842490842,0.855721393034826,65633.5,0.588705341144061,1,5830428H23Rik
2670,4571,5.07055486648463,0.234432234432234,0.233830845771144,65421,0.594045552770184,1,Klrb1f
2348,3975,1.85320258942833,0.516483516483517,0.587064676616915,65585,0.594516968366107,1,Rbbp9
1620,2763,0.771537747112608,0.567765567765568,0.597014925373134,64089,0.597899162867662,1,Zfp729b
1039,1804,0.267030073906525,0.358974358974359,0.417910447761194,64158.5,0.598928352578809,1,1700028E10Rik
1965,3308,1.27147857876086,0.358974358974359,0.417910447761194,64158.5,0.598928352578809,1,Mthfr
2685,4599,0.665947831892076,0.648351648351648,0.651741293532338,65596,0.599072559124306,1,Ubash3b
2040,3426,0.852436619798342,0.494505494505495,0.517412935323383,64115,0.60112658814748,1,Lats2
1379,2370,3.86606075453762,0.183150183150183,0.17910447761194,65350.5,0.604800086855335,1,Hsd11b1
418,695,0.759972947422448,0.901098901098901,0.940298507462687,64077,0.605979478984126,1,Xiap
535,905,0.966341647505732,0.395604395604396,0.402985074626866,65505,0.608946622142403,1,Zfp799
